Participant,ParticipantID,Condition,Trial,Gesture,AttemptNumber,Outcome,GestureLength(ns),IdealGestureLength,Difference,ABSDifference,,,,
48,912041858,Glissando,First,DoubleFlip,2,Correct,7.52E+02,1.00E+03,2.52E+02,2.52E+02,,,,
48,912041858,Glissando,First,DoubleFlip,3,Correct,6.88E+02,1.00E+03,3.16E+02,3.16E+02,,,,
48,912041858,Glissando,First,DoubleFlip,4,Correct,8.27E+02,1.00E+03,1.77E+02,1.77E+02,,,,
48,912042001,Glissando,First,FlickRight,0,Correct,6.20E+02,1.00E+03,3.84E+02,3.84E+02,,,,
48,912042001,Glissando,First,FlickRight,1,Correct,5.66E+02,1.00E+03,4.38E+02,4.38E+02,,,,
48,912042001,Glissando,First,FlickRight,2,Correct,2.30E+02,1.00E+03,7.74E+02,7.74E+02,,,,
48,912042001,Glissando,First,FlickRight,3,Correct,4.30E+02,1.00E+03,5.74E+02,5.74E+02,,,,
48,912042001,Glissando,First,FlickRight,4,Correct,6.61E+02,1.00E+03,3.43E+02,3.43E+02,,,,
48,912042049,Glissando,First,FlickDown,0,Correct,5.60E+02,1.00E+03,4.44E+02,4.44E+02,,,,
48,912042049,Glissando,First,FlickDown,1,Correct,5.28E+02,1.00E+03,4.76E+02,4.76E+02,,,,
48,912042049,Glissando,First,FlickDown,2,Correct,5.87E+02,1.00E+03,4.17E+02,4.17E+02,,,,
48,912042049,Glissando,First,FlickDown,3,Correct,4.98E+02,1.00E+03,5.06E+02,5.06E+02,,,,
48,912042049,Glissando,First,FlickDown,4,Correct,4.44E+02,1.00E+03,5.60E+02,5.60E+02,,,,
48,917234505,Glissando,Return,FlickLeft,0,Incorrect,8.05E+01,1.01E+03,9.25E+02,9.25E+02,,,,
48,917234505,Glissando,Return,FlickLeft,1,Incorrect,7.31E+01,1.01E+03,9.32E+02,9.32E+02,,,,
48,917234505,Glissando,Return,FlickLeft,2,Incorrect,7.56E+02,1.01E+03,2.49E+02,2.49E+02,,,,
48,917234505,Glissando,Return,FlickLeft,3,Incorrect,1.15E+03,1.01E+03,-1.46E+02,1.46E+02,,,,
48,917234505,Glissando,Return,FlickLeft,4,Incorrect,5.79E+01,1.01E+03,9.47E+02,9.47E+02,,,,
48,917234505,Glissando,Return,FlickLeft,5,Incorrect,6.76E+01,1.01E+03,9.37E+02,9.37E+02,,,,
48,917234505,Glissando,Return,FlickLeft,6,Incorrect,3.56E+03,1.01E+03,-2.55E+03,2.55E+03,,,,
48,917234505,Glissando,Return,FlickLeft,7,Incorrect,2.05E+02,1.01E+03,8.00E+02,8.00E+02,,,,
48,917234505,Glissando,Return,FlickLeft,8,Incorrect,5.27E+01,1.01E+03,9.52E+02,9.52E+02,,,,
48,917234752,Glissando,Return,FlickUp,0,Correct,1.25E+03,1.01E+03,-2.46E+02,2.46E+02,,,,
48,917234752,Glissando,Return,FlickUp,1,Correct,9.00E+02,1.01E+03,1.07E+02,1.07E+02,,,,
48,917234752,Glissando,Return,FlickUp,2,Correct,6.17E+02,1.01E+03,3.90E+02,3.90E+02,,,,
48,917234752,Glissando,Return,FlickUp,3,Correct,8.97E+02,1.01E+03,1.10E+02,1.10E+02,,,,
48,917234752,Glissando,Return,FlickUp,4,Correct,1.17E+03,1.01E+03,-1.67E+02,1.67E+02,,,,
48,917234843,Glissando,Return,DoubleFlip,0,Correct,8.79E+02,1.00E+03,1.25E+02,1.25E+02,,,,
48,917234843,Glissando,Return,DoubleFlip,1,Correct,1.02E+03,1.00E+03,-1.84E+01,1.84E+01,,,,
48,917234843,Glissando,Return,DoubleFlip,2,Correct,9.87E+02,1.00E+03,1.73E+01,1.73E+01,,,,
48,917234843,Glissando,Return,DoubleFlip,3,Correct,1.18E+03,1.00E+03,-1.78E+02,1.78E+02,,,,
48,917234843,Glissando,Return,DoubleFlip,4,Correct,1.00E+03,1.00E+03,4.49E+00,4.49E+00,,,,
48,917234932,Glissando,Return,FlickRight,0,Incorrect,2.40E+02,1.00E+03,7.64E+02,7.64E+02,,,,
48,917234932,Glissando,Return,FlickRight,1,Incorrect,1.91E+02,1.00E+03,8.13E+02,8.13E+02,,,,
48,917234932,Glissando,Return,FlickRight,2,Incorrect,7.32E+01,1.00E+03,9.31E+02,9.31E+02,,,,
48,917234932,Glissando,Return,FlickRight,3,Incorrect,7.55E+01,1.00E+03,9.28E+02,9.28E+02,,,,
48,917234932,Glissando,Return,FlickRight,4,Incorrect,7.57E+01,1.00E+03,9.28E+02,9.28E+02,,,,
48,917234932,Glissando,Return,FlickRight,5,Incorrect,7.93E+01,1.00E+03,9.25E+02,9.25E+02,,,,
48,917234932,Glissando,Return,FlickRight,6,Incorrect,3.91E+03,1.00E+03,-2.91E+03,2.91E+03,,,,
48,917234932,Glissando,Return,FlickRight,7,Incorrect,5.07E+01,1.00E+03,9.53E+02,9.53E+02,,,,
48,917234932,Glissando,Return,FlickRight,8,Incorrect,4.11E+02,1.00E+03,5.93E+02,5.93E+02,,,,
48,917234932,Glissando,Return,FlickRight,9,Incorrect,7.79E+01,1.00E+03,9.26E+02,9.26E+02,,,,
48,917234932,Glissando,Return,FlickRight,10,Incorrect,5.06E+01,1.00E+03,9.53E+02,9.53E+02,,,,
48,917234932,Glissando,Return,FlickRight,11,Incorrect,1.29E+02,1.00E+03,8.75E+02,8.75E+02,,,,
48,917235057,Glissando,Return,FlickDown,0,Correct,4.10E+02,1.00E+03,5.94E+02,5.94E+02,,,,
48,917235057,Glissando,Return,FlickDown,1,Correct,3.29E+02,1.00E+03,6.75E+02,6.75E+02,,,,
48,917235057,Glissando,Return,FlickDown,2,Correct,5.05E+02,1.00E+03,4.99E+02,4.99E+02,,,,
48,917235057,Glissando,Return,FlickDown,3,Correct,6.05E+02,1.00E+03,3.99E+02,3.99E+02,,,,
48,917235057,Glissando,Return,FlickDown,4,Correct,6.04E+02,1.00E+03,4.00E+02,4.00E+02,,,,
7,828222358,Glissando,First,All,0,Correct,3.79E+02,1.01E+03,6.31E+02,6.31E+02,,,,
7,828222358,Glissando,First,All,1,Correct,3.00E+02,1.01E+03,7.10E+02,7.10E+02,,,,
7,828222358,Glissando,First,All,2,NotFarEnough,1.55E+02,1.01E+03,8.55E+02,8.55E+02,,,,
7,828222358,Glissando,First,All,3,Correct,5.15E+02,1.01E+03,4.95E+02,4.95E+02,,,,
7,828222358,Glissando,First,All,4,Correct,3.96E+02,1.01E+03,6.14E+02,6.14E+02,,,,
7,828222358,Glissando,First,All,5,Correct,4.19E+02,1.01E+03,5.91E+02,5.91E+02,,,,
7,828222548,Glissando,First,All,0,Correct,3.74E+02,1.00E+03,6.30E+02,6.30E+02,,,,
7,828222548,Glissando,First,All,1,Correct,2.18E+02,1.00E+03,7.86E+02,7.86E+02,,,,
7,828222548,Glissando,First,All,2,Correct,4.22E+02,1.00E+03,5.82E+02,5.82E+02,,,,
7,828222548,Glissando,First,All,3,Correct,3.36E+02,1.00E+03,6.68E+02,6.68E+02,,,,
7,828222548,Glissando,First,All,4,Correct,7.33E+02,1.00E+03,2.71E+02,2.71E+02,,,,
7,828221945,Glissando,First,All,0,Correct,5.94E+02,1.01E+03,4.11E+02,4.11E+02,,,,
7,828221945,Glissando,First,All,1,Correct,5.52E+02,1.01E+03,4.53E+02,4.53E+02,,,,
7,828221945,Glissando,First,All,2,Correct,3.83E+02,1.01E+03,6.22E+02,6.22E+02,,,,
7,828221945,Glissando,First,All,3,Correct,4.27E+02,1.01E+03,5.78E+02,5.78E+02,,,,
7,828221945,Glissando,First,All,4,Correct,8.62E+02,1.01E+03,1.43E+02,1.43E+02,,,,
7,828222458,Glissando,First,All,0,Correct,2.84E+02,1.00E+03,7.20E+02,7.20E+02,,,,
7,828222458,Glissando,First,All,1,Correct,3.98E+02,1.00E+03,6.06E+02,6.06E+02,,,,
7,828222458,Glissando,First,All,2,Correct,2.88E+02,1.00E+03,7.16E+02,7.16E+02,,,,
7,828222458,Glissando,First,All,3,Correct,2.13E+02,1.00E+03,7.91E+02,7.91E+02,,,,
7,828222458,Glissando,First,All,4,Correct,2.04E+02,1.00E+03,8.00E+02,8.00E+02,,,,
7,828222222,Glissando,First,All,0,Correct,3.30E+02,1.01E+03,6.77E+02,6.77E+02,,,,
7,828222222,Glissando,First,All,1,Correct,2.78E+02,1.01E+03,7.29E+02,7.29E+02,,,,
7,828222222,Glissando,First,All,2,Correct,1.94E+02,1.01E+03,8.13E+02,8.13E+02,,,,
7,828222222,Glissando,First,All,3,Correct,2.29E+02,1.01E+03,7.78E+02,7.78E+02,,,,
7,828222222,Glissando,First,All,4,Correct,1.94E+02,1.01E+03,8.13E+02,8.13E+02,,,,
7,904233425,Glissando,Return,All,0,Incorrect,3.89E+03,1.01E+03,-2.88E+03,2.88E+03,,,,
7,904233425,Glissando,Return,All,1,Aborted,3.89E+03,1.01E+03,-2.88E+03,2.88E+03,,,,
7,904233425,Glissando,Return,All,2,Incorrect,3.04E+03,1.01E+03,-2.03E+03,2.03E+03,,,,
7,904233425,Glissando,Return,All,3,Incorrect,9.61E+02,1.01E+03,4.87E+01,4.87E+01,,,,
7,904233425,Glissando,Return,All,4,Aborted,9.61E+02,1.01E+03,4.87E+01,4.87E+01,,,,
7,904233425,Glissando,Return,All,5,Incorrect,1.14E+03,1.01E+03,-1.27E+02,1.27E+02,,,,
7,904233425,Glissando,Return,All,6,Incorrect,5.82E+02,1.01E+03,4.28E+02,4.28E+02,,,,
7,904233425,Glissando,Return,All,7,Incorrect,4.13E+03,1.01E+03,-3.12E+03,3.12E+03,,,,
7,904233425,Glissando,Return,All,8,Correct,1.71E+03,1.01E+03,-6.95E+02,6.95E+02,,,,
7,904233425,Glissando,Return,All,9,Correct,4.29E+02,1.01E+03,5.81E+02,5.81E+02,,,,
7,904233425,Glissando,Return,All,10,Correct,3.73E+02,1.01E+03,6.37E+02,6.37E+02,,,,
7,904233425,Glissando,Return,All,11,Correct,5.07E+02,1.01E+03,5.03E+02,5.03E+02,,,,
7,904233425,Glissando,Return,All,12,Correct,3.00E+02,1.01E+03,7.10E+02,7.10E+02,,,,
7,904233712,Glissando,Return,All,0,Correct,2.52E+02,1.00E+03,7.52E+02,7.52E+02,,,,
7,904233712,Glissando,Return,All,1,Correct,2.62E+02,1.00E+03,7.42E+02,7.42E+02,,,,
7,904233712,Glissando,Return,All,2,Correct,2.27E+02,1.00E+03,7.77E+02,7.77E+02,,,,
7,904233712,Glissando,Return,All,3,Correct,3.16E+02,1.00E+03,6.88E+02,6.88E+02,,,,
7,904233712,Glissando,Return,All,4,Correct,2.02E+02,1.00E+03,8.02E+02,8.02E+02,,,,
7,904233155,Glissando,Return,All,0,Correct,3.59E+02,1.01E+03,6.46E+02,6.46E+02,,,,
7,904233155,Glissando,Return,All,1,Correct,1.85E+02,1.01E+03,8.20E+02,8.20E+02,,,,
7,904233155,Glissando,Return,All,2,Correct,1.06E+02,1.01E+03,8.99E+02,8.99E+02,,,,
7,904233155,Glissando,Return,All,3,Correct,1.30E+02,1.01E+03,8.75E+02,8.75E+02,,,,
7,904233155,Glissando,Return,All,4,Incorrect,3.81E+01,1.01E+03,9.67E+02,9.67E+02,,,,
7,904233155,Glissando,Return,All,5,Correct,2.20E+02,1.01E+03,7.85E+02,7.85E+02,,,,
7,904233626,Glissando,Return,All,0,Correct,3.26E+02,1.00E+03,6.78E+02,6.78E+02,,,,
7,904233626,Glissando,Return,All,1,Correct,3.31E+02,1.00E+03,6.73E+02,6.73E+02,,,,
7,904233626,Glissando,Return,All,2,Correct,2.90E+02,1.00E+03,7.14E+02,7.14E+02,,,,
7,904233626,Glissando,Return,All,3,Correct,2.31E+02,1.00E+03,7.73E+02,7.73E+02,,,,
7,904233626,Glissando,Return,All,4,Correct,1.79E+02,1.00E+03,8.25E+02,8.25E+02,,,,
7,904233339,Glissando,Return,All,0,Correct,3.21E+02,1.01E+03,6.86E+02,6.86E+02,,,,
7,904233339,Glissando,Return,All,1,Correct,3.24E+02,1.01E+03,6.83E+02,6.83E+02,,,,
7,904233339,Glissando,Return,All,2,Correct,3.30E+02,1.01E+03,6.77E+02,6.77E+02,,,,
7,904233339,Glissando,Return,All,3,Correct,4.35E+02,1.01E+03,5.72E+02,5.72E+02,,,,
7,904233339,Glissando,Return,All,4,Correct,2.85E+02,1.01E+03,7.22E+02,7.22E+02,,,,
8,828224215,Control,First,All,0,Correct,9.40E+02,1.01E+03,6.99E+01,6.99E+01,,,,
8,828224215,Control,First,All,1,Correct,5.39E+02,1.01E+03,4.71E+02,4.71E+02,,,,
8,828224215,Control,First,All,2,Correct,8.06E+02,1.01E+03,2.04E+02,2.04E+02,,,,
8,828224215,Control,First,All,3,Correct,1.15E+03,1.01E+03,-1.41E+02,1.41E+02,,,,
8,828224215,Control,First,All,4,Correct,7.42E+02,1.01E+03,2.68E+02,2.68E+02,,,,
8,828224803,Control,First,All,0,Correct,8.16E+01,1.00E+03,9.22E+02,9.22E+02,,,,
8,828224803,Control,First,All,1,Correct,2.90E+02,1.00E+03,7.14E+02,7.14E+02,,,,
8,828224803,Control,First,All,2,Correct,1.46E+02,1.00E+03,8.58E+02,8.58E+02,,,,
8,828224803,Control,First,All,3,Incorrect,1.60E+02,1.00E+03,8.44E+02,8.44E+02,,,,
8,828224803,Control,First,All,4,Correct,1.91E+02,1.00E+03,8.13E+02,8.13E+02,,,,
8,828224803,Control,First,All,5,Correct,4.52E+02,1.00E+03,5.52E+02,5.52E+02,,,,
8,828224459,Control,First,All,0,Correct,4.76E+02,1.01E+03,5.29E+02,5.29E+02,,,,
8,828224459,Control,First,All,1,Correct,3.43E+02,1.01E+03,6.62E+02,6.62E+02,,,,
8,828224459,Control,First,All,2,Correct,4.27E+02,1.01E+03,5.78E+02,5.78E+02,,,,
8,828224459,Control,First,All,3,Correct,5.88E+02,1.01E+03,4.17E+02,4.17E+02,,,,
8,828224459,Control,First,All,4,Correct,2.65E+02,1.01E+03,7.40E+02,7.40E+02,,,,
8,828224711,Control,First,All,0,Correct,3.30E+02,1.00E+03,6.74E+02,6.74E+02,,,,
8,828224711,Control,First,All,1,Correct,1.21E+03,1.00E+03,-2.05E+02,2.05E+02,,,,
8,828224711,Control,First,All,2,Correct,2.73E+02,1.00E+03,7.31E+02,7.31E+02,,,,
8,828224711,Control,First,All,3,Correct,2.99E+02,1.00E+03,7.05E+02,7.05E+02,,,,
8,828224711,Control,First,All,4,Correct,4.14E+02,1.00E+03,5.90E+02,5.90E+02,,,,
8,828224620,Control,First,All,0,Correct,6.69E+02,1.01E+03,3.38E+02,3.38E+02,,,,
8,828224620,Control,First,All,1,Correct,4.63E+02,1.01E+03,5.44E+02,5.44E+02,,,,
8,828224620,Control,First,All,2,Correct,4.39E+02,1.01E+03,5.68E+02,5.68E+02,,,,
8,828224620,Control,First,All,3,Correct,5.30E+02,1.01E+03,4.77E+02,4.77E+02,,,,
8,828224620,Control,First,All,4,Correct,3.64E+02,1.01E+03,6.43E+02,6.43E+02,,,,
8,904235459,Control,Return,All,0,Aborted,0.00E+00,1.01E+03,1.01E+03,1.01E+03,,,,
8,904235459,Control,Return,All,1,Incorrect,8.54E+02,1.01E+03,1.56E+02,1.56E+02,,,,
8,904235459,Control,Return,All,2,Incorrect,1.98E+02,1.01E+03,8.12E+02,8.12E+02,,,,
8,904235459,Control,Return,All,3,Incorrect,5.41E+01,1.01E+03,9.56E+02,9.56E+02,,,,
8,904235459,Control,Return,All,4,Incorrect,2.55E+02,1.01E+03,7.55E+02,7.55E+02,,,,
8,904235459,Control,Return,All,5,Incorrect,1.01E+02,1.01E+03,9.09E+02,9.09E+02,,,,
8,904235459,Control,Return,All,6,Incorrect,2.08E+01,1.01E+03,9.89E+02,9.89E+02,,,,
8,904235459,Control,Return,All,7,Incorrect,5.80E+01,1.01E+03,9.52E+02,9.52E+02,,,,
8,904235459,Control,Return,All,8,Aborted,5.80E+01,1.01E+03,9.52E+02,9.52E+02,,,,
8,904235459,Control,Return,All,9,Aborted,5.80E+01,1.01E+03,9.52E+02,9.52E+02,,,,
8,904235459,Control,Return,All,10,Incorrect,3.88E+02,1.01E+03,6.22E+02,6.22E+02,,,,
8,904235459,Control,Return,All,11,Aborted,3.88E+02,1.01E+03,6.22E+02,6.22E+02,,,,
8,904235459,Control,Return,All,12,Incorrect,7.79E+02,1.01E+03,2.31E+02,2.31E+02,,,,
8,904235813,Control,Return,All,0,Incorrect,7.67E+01,1.00E+03,9.27E+02,9.27E+02,,,,
8,904235813,Control,Return,All,1,Incorrect,5.98E+01,1.00E+03,9.44E+02,9.44E+02,,,,
8,904235813,Control,Return,All,2,Incorrect,1.96E+02,1.00E+03,8.08E+02,8.08E+02,,,,
8,904235813,Control,Return,All,3,Incorrect,4.02E+02,1.00E+03,6.02E+02,6.02E+02,,,,
8,904235813,Control,Return,All,4,Correct,1.17E+03,1.00E+03,-1.65E+02,1.65E+02,,,,
8,904235813,Control,Return,All,5,Correct,4.16E+02,1.00E+03,5.88E+02,5.88E+02,,,,
8,904235813,Control,Return,All,6,Correct,2.89E+02,1.00E+03,7.15E+02,7.15E+02,,,,
8,904235813,Control,Return,All,7,Correct,2.67E+02,1.00E+03,7.37E+02,7.37E+02,,,,
8,904235813,Control,Return,All,8,Correct,1.73E+02,1.00E+03,8.31E+02,8.31E+02,,,,
8,904235225,Control,Return,All,0,Correct,1.15E+03,1.01E+03,-1.50E+02,1.50E+02,,,,
8,904235225,Control,Return,All,1,Correct,4.95E+02,1.01E+03,5.10E+02,5.10E+02,,,,
8,904235225,Control,Return,All,2,Correct,3.06E+02,1.01E+03,6.99E+02,6.99E+02,,,,
8,904235225,Control,Return,All,3,Correct,1.85E+02,1.01E+03,8.20E+02,8.20E+02,,,,
8,904235225,Control,Return,All,4,Correct,2.66E+02,1.01E+03,7.39E+02,7.39E+02,,,,
8,904235726,Control,Return,All,0,Correct,1.24E+03,1.00E+03,-2.34E+02,2.34E+02,,,,
8,904235726,Control,Return,All,1,Correct,8.57E+02,1.00E+03,1.47E+02,1.47E+02,,,,
8,904235726,Control,Return,All,2,Correct,4.58E+02,1.00E+03,5.46E+02,5.46E+02,,,,
8,904235726,Control,Return,All,3,Correct,6.61E+02,1.00E+03,3.43E+02,3.43E+02,,,,
8,904235726,Control,Return,All,4,Correct,2.28E+02,1.00E+03,7.76E+02,7.76E+02,,,,
8,904235404,Control,Return,All,0,Aborted,0.00E+00,1.01E+03,1.01E+03,1.01E+03,,,,
8,904235404,Control,Return,All,1,Correct,2.82E+03,1.01E+03,-1.82E+03,1.82E+03,,,,
8,904235404,Control,Return,All,2,Correct,5.00E+02,1.01E+03,5.07E+02,5.07E+02,,,,
8,904235404,Control,Return,All,3,Correct,7.42E+02,1.01E+03,2.65E+02,2.65E+02,,,,
8,904235404,Control,Return,All,4,Correct,4.70E+02,1.01E+03,5.37E+02,5.37E+02,,,,
8,904235404,Control,Return,All,5,Correct,3.75E+02,1.01E+03,6.32E+02,6.32E+02,,,,
9,828233757,Glissando,First,All,0,Correct,5.36E+02,1.01E+03,4.74E+02,4.74E+02,,,,
9,828233757,Glissando,First,All,1,Correct,5.31E+02,1.01E+03,4.79E+02,4.79E+02,,,,
9,828233757,Glissando,First,All,2,Correct,4.27E+02,1.01E+03,5.83E+02,5.83E+02,,,,
9,828233757,Glissando,First,All,3,Correct,3.91E+02,1.01E+03,6.19E+02,6.19E+02,,,,
9,828233757,Glissando,First,All,4,Correct,4.53E+02,1.01E+03,5.57E+02,5.57E+02,,,,
9,828233956,Glissando,First,All,0,Correct,3.48E+02,1.00E+03,6.56E+02,6.56E+02,,,,
9,828233956,Glissando,First,All,1,Correct,3.55E+02,1.00E+03,6.49E+02,6.49E+02,,,,
9,828233956,Glissando,First,All,2,NotFarEnough,5.70E+02,1.00E+03,4.34E+02,4.34E+02,,,,
9,828233956,Glissando,First,All,3,Correct,6.41E+02,1.00E+03,3.63E+02,3.63E+02,,,,
9,828233956,Glissando,First,All,4,Correct,5.32E+02,1.00E+03,4.72E+02,4.72E+02,,,,
9,828233956,Glissando,First,All,5,Correct,4.12E+02,1.00E+03,5.92E+02,5.92E+02,,,,
9,828233427,Glissando,First,All,0,Correct,5.13E+02,1.01E+03,4.92E+02,4.92E+02,,,,
9,828233427,Glissando,First,All,1,Correct,4.08E+02,1.01E+03,5.97E+02,5.97E+02,,,,
9,828233427,Glissando,First,All,2,Correct,5.55E+02,1.01E+03,4.50E+02,4.50E+02,,,,
9,828233427,Glissando,First,All,3,Correct,4.46E+02,1.01E+03,5.59E+02,5.59E+02,,,,
9,828233427,Glissando,First,All,4,Correct,3.77E+02,1.01E+03,6.28E+02,6.28E+02,,,,
9,828233855,Glissando,First,All,0,Correct,4.73E+02,1.00E+03,5.31E+02,5.31E+02,,,,
9,828233855,Glissando,First,All,1,NotFarEnough,2.70E+02,1.00E+03,7.34E+02,7.34E+02,,,,
9,828233855,Glissando,First,All,2,TwistedRight,1.01E+02,1.00E+03,9.03E+02,9.03E+02,,,,
9,828233855,Glissando,First,All,3,Correct,4.58E+02,1.00E+03,5.46E+02,5.46E+02,,,,
9,828233855,Glissando,First,All,4,Correct,4.85E+02,1.00E+03,5.19E+02,5.19E+02,,,,
9,828233855,Glissando,First,All,5,Correct,4.50E+02,1.00E+03,5.54E+02,5.54E+02,,,,
9,828233855,Glissando,First,All,6,Correct,4.39E+02,1.00E+03,5.65E+02,5.65E+02,,,,
9,828233702,Glissando,First,All,0,Correct,5.08E+02,1.01E+03,4.99E+02,4.99E+02,,,,
9,828233702,Glissando,First,All,1,Correct,4.16E+02,1.01E+03,5.91E+02,5.91E+02,,,,
9,828233702,Glissando,First,All,2,Correct,5.59E+02,1.01E+03,4.48E+02,4.48E+02,,,,
9,828233702,Glissando,First,All,3,Correct,6.00E+02,1.01E+03,4.07E+02,4.07E+02,,,,
9,828233702,Glissando,First,All,4,Correct,5.84E+02,1.01E+03,4.23E+02,4.23E+02,,,,
9,904232131,Glissando,Return,All,0,Correct,5.13E+02,1.01E+03,4.97E+02,4.97E+02,,,,
9,904232131,Glissando,Return,All,1,Correct,3.80E+02,1.01E+03,6.30E+02,6.30E+02,,,,
9,904232131,Glissando,Return,All,2,Correct,3.36E+02,1.01E+03,6.74E+02,6.74E+02,,,,
9,904232131,Glissando,Return,All,3,Correct,3.81E+02,1.01E+03,6.29E+02,6.29E+02,,,,
9,904232131,Glissando,Return,All,4,Correct,3.80E+02,1.01E+03,6.30E+02,6.30E+02,,,,
9,904232325,Glissando,Return,All,0,Correct,5.91E+02,1.00E+03,4.13E+02,4.13E+02,,,,
9,904232325,Glissando,Return,All,1,Correct,5.79E+02,1.00E+03,4.25E+02,4.25E+02,,,,
9,904232325,Glissando,Return,All,2,Correct,5.60E+02,1.00E+03,4.44E+02,4.44E+02,,,,
9,904232325,Glissando,Return,All,3,Correct,4.72E+02,1.00E+03,5.32E+02,5.32E+02,,,,
9,904232325,Glissando,Return,All,4,Correct,3.50E+02,1.00E+03,6.54E+02,6.54E+02,,,,
9,904231909,Glissando,Return,All,0,Correct,4.26E+02,1.01E+03,5.79E+02,5.79E+02,,,,
9,904231909,Glissando,Return,All,1,Correct,4.25E+02,1.01E+03,5.80E+02,5.80E+02,,,,
9,904231909,Glissando,Return,All,2,Correct,5.04E+02,1.01E+03,5.01E+02,5.01E+02,,,,
9,904231909,Glissando,Return,All,3,Correct,5.33E+02,1.01E+03,4.72E+02,4.72E+02,,,,
9,904231909,Glissando,Return,All,4,Correct,5.13E+02,1.01E+03,4.92E+02,4.92E+02,,,,
9,904232235,Glissando,Return,All,0,Correct,3.36E+02,1.00E+03,6.68E+02,6.68E+02,,,,
9,904232235,Glissando,Return,All,1,Correct,4.78E+02,1.00E+03,5.26E+02,5.26E+02,,,,
9,904232235,Glissando,Return,All,2,Incorrect,1.00E+02,1.00E+03,9.04E+02,9.04E+02,,,,
9,904232235,Glissando,Return,All,3,Correct,3.14E+02,1.00E+03,6.90E+02,6.90E+02,,,,
9,904232235,Glissando,Return,All,4,Correct,3.75E+02,1.00E+03,6.29E+02,6.29E+02,,,,
9,904232235,Glissando,Return,All,5,Correct,3.24E+02,1.00E+03,6.80E+02,6.80E+02,,,,
9,904232036,Glissando,Return,All,0,Correct,5.07E+02,1.01E+03,5.00E+02,5.00E+02,,,,
9,904232036,Glissando,Return,All,1,Correct,5.47E+02,1.01E+03,4.60E+02,4.60E+02,,,,
9,904232036,Glissando,Return,All,2,Correct,5.72E+02,1.01E+03,4.35E+02,4.35E+02,,,,
9,904232036,Glissando,Return,All,3,Correct,4.33E+02,1.01E+03,5.74E+02,5.74E+02,,,,
9,904232036,Glissando,Return,All,4,Correct,3.62E+02,1.01E+03,6.45E+02,6.45E+02,,,,
10,829000540,Control,First,All,0,Correct,3.77E+02,1.01E+03,6.33E+02,6.33E+02,,,,
10,829000540,Control,First,All,1,Correct,4.53E+02,1.01E+03,5.57E+02,5.57E+02,,,,
10,829000540,Control,First,All,2,Correct,4.17E+02,1.01E+03,5.93E+02,5.93E+02,,,,
10,829000540,Control,First,All,3,Correct,2.77E+02,1.01E+03,7.33E+02,7.33E+02,,,,
10,829000540,Control,First,All,4,Correct,3.07E+02,1.01E+03,7.03E+02,7.03E+02,,,,
10,829000724,Control,First,All,0,Correct,5.43E+02,1.00E+03,4.61E+02,4.61E+02,,,,
10,829000724,Control,First,All,1,Correct,4.93E+02,1.00E+03,5.11E+02,5.11E+02,,,,
10,829000724,Control,First,All,2,Correct,4.09E+02,1.00E+03,5.95E+02,5.95E+02,,,,
10,829000724,Control,First,All,3,Correct,6.46E+02,1.00E+03,3.58E+02,3.58E+02,,,,
10,829000724,Control,First,All,4,Correct,7.04E+02,1.00E+03,3.00E+02,3.00E+02,,,,
10,829000217,Control,First,All,0,Incorrect,7.70E+01,1.01E+03,9.28E+02,9.28E+02,,,,
10,829000217,Control,First,All,1,Correct,1.23E+03,1.01E+03,-2.26E+02,2.26E+02,,,,
10,829000217,Control,First,All,2,Correct,7.71E+02,1.01E+03,2.34E+02,2.34E+02,,,,
10,829000217,Control,First,All,3,Correct,5.31E+02,1.01E+03,4.74E+02,4.74E+02,,,,
10,829000217,Control,First,All,4,Correct,6.25E+02,1.01E+03,3.80E+02,3.80E+02,,,,
10,829000217,Control,First,All,5,Correct,5.65E+02,1.01E+03,4.40E+02,4.40E+02,,,,
10,829000638,Control,First,All,0,Correct,3.81E+02,1.00E+03,6.23E+02,6.23E+02,,,,
10,829000638,Control,First,All,1,Correct,4.26E+02,1.00E+03,5.78E+02,5.78E+02,,,,
10,829000638,Control,First,All,2,Correct,2.02E+02,1.00E+03,8.02E+02,8.02E+02,,,,
10,829000638,Control,First,All,3,Correct,1.81E+02,1.00E+03,8.23E+02,8.23E+02,,,,
10,829000638,Control,First,All,4,Correct,2.69E+02,1.00E+03,7.35E+02,7.35E+02,,,,
10,829000427,Control,First,All,0,Correct,3.17E+02,1.01E+03,6.90E+02,6.90E+02,,,,
10,829000427,Control,First,All,1,Correct,3.99E+02,1.01E+03,6.08E+02,6.08E+02,,,,
10,829000427,Control,First,All,2,Incorrect,2.87E+02,1.01E+03,7.20E+02,7.20E+02,,,,
10,829000427,Control,First,All,3,Incorrect,3.48E+02,1.01E+03,6.59E+02,6.59E+02,,,,
10,829000427,Control,First,All,4,Correct,3.95E+02,1.01E+03,6.12E+02,6.12E+02,,,,
10,829000427,Control,First,All,5,Correct,4.82E+02,1.01E+03,5.25E+02,5.25E+02,,,,
10,829000427,Control,First,All,6,Correct,6.25E+02,1.01E+03,3.82E+02,3.82E+02,,,,
10,905015939,Control,Return,All,0,Correct,3.23E+02,1.01E+03,6.87E+02,6.87E+02,,,,
10,905015939,Control,Return,All,1,Incorrect,1.54E+02,1.01E+03,8.56E+02,8.56E+02,,,,
